iteration,temperature,accepted,new_best_utility,regions,effective_regions,dfs,best_accepted_dfs,penalty,current_utility,best_utility,candidate_utility,move_type,merge_parent_id,split_node_id
802,0.00450199614802244,True,False,31,31,0.4563671722830777,0.4791816735822501,0.0,0.4563671722830777,0.4791816735822501,0.4563671722830777,split,,2727
803,0.0044963123496682186,True,False,32,32,0.45636717228307777,0.4791816735822501,0.0,0.45636717228307777,0.4791816735822501,0.45636717228307777,split,,3075
804,0.004490635727145044,True,False,32,32,0.456367172375155,0.4791816735822501,0.0,0.456367172375155,0.4791816735822501,0.456367172375155,paired,2837,2894
806,0.004479303973365145,True,False,31,31,0.456337515273101,0.4791816735822501,0.0,0.456337515273101,0.4791816735822501,0.456337515273101,merge,1777,
807,0.004473648824023657,True,False,32,32,0.45887887000179195,0.4791816735822501,0.0,0.45887887000179195,0.4791816735822501,0.45887887000179195,split,,2787
809,0.004462359935311278,False,False,32,32,0.45887887000179195,0.4791816735822501,0.0,0.45887887000179195,0.4791816735822501,0.38150488473317334,paired,2870,2788
811,0.0044510995331908014,True,False,31,31,0.458878870001792,0.4791816735822501,0.0,0.458878870001792,0.4791816735822501,0.458878870001792,merge,3118,
812,0.004445479992131812,True,False,32,32,0.458878870001792,0.4791816735822501,0.0,0.458878870001792,0.4791816735822501,0.458878870001792,split,,3076
814,0.004434262185174147,False,False,32,32,0.458878870001792,0.4791816735822501,0.0,0.458878870001792,0.4791816735822501,0.4288788712100997,split,,2837
816,0.004423072685439362,True,False,32,32,0.458878872278187,0.4791816735822501,0.0,0.458878872278187,0.4791816735822501,0.458878872278187,paired,2727,2895
817,0.004417488528451322,True,False,32,32,0.4588788722800709,0.4791816735822501,0.0,0.4588788722800709,0.4791816735822501,0.4588788722800709,paired,3076,2896
818,0.004411911421496481,True,False,31,31,0.4588788719953302,0.4791816735822501,0.0,0.4588788719953302,0.4791816735822501,0.4588788719953302,merge,2679,
819,0.004406341355674126,False,False,31,31,0.4588788719953302,0.4791816735822501,0.0,0.4588788719953302,0.4791816735822501,0.45130391780252005,merge,2866,
820,0.004400778322094783,True,False,32,32,0.4588788722800709,0.4791816735822501,0.0,0.4588788722800709,0.4791816735822501,0.4588788722800709,split,,2679
821,0.004395222311880202,True,False,32,32,0.45633751755137986,0.4791816735822501,0.0,0.45633751755137986,0.4791816735822501,0.45633751755137986,paired,2787,3118
822,0.004389673316163341,True,False,31,31,0.45630443794553033,0.4791816735822501,0.0,0.45630443794553033,0.4791816735822501,0.45630443794553033,merge,3132,
823,0.004384131326088352,True,False,30,30,0.45630443794553033,0.4791816735822501,0.0,0.45630443794553033,0.4791816735822501,0.45630443794553033,merge,3086,
824,0.0043785963328105675,False,False,30,30,0.45630443794553033,0.4791816735822501,0.0,0.45630443794553033,0.4791816735822501,0.37170110165714954,paired,2841,2954
827,0.004362033245481193,True,False,31,31,0.46739241936478093,0.4791816735822501,0.0,0.46739241936478093,0.4791816735822501,0.46739241936478093,split,,2873
829,0.004351026009597255,False,False,31,31,0.46739241936478093,0.4791816735822501,0.0,0.46739241936478093,0.4791816735822501,0.4598174651719709,merge,2866,
830,0.004345532811989037,True,False,32,32,0.467497818855924,0.4791816735822501,0.0,0.467497818855924,0.4791816735822501,0.467497818855924,split,,2876
834,0.004323629286018234,False,False,32,32,0.467497818855924,0.4791816735822501,0.0,0.467497818855924,0.4791816735822501,0.437497818855924,split,,2954
837,0.004307274124683187,True,False,31,31,0.4674978188559239,0.4791816735822501,0.0,0.4674978188559239,0.4791816735822501,0.4674978188559239,merge,3075,
838,0.004301836164103899,True,False,32,32,0.4674978200642317,0.4791816735822501,0.0,0.4674978200642317,0.4791816735822501,0.4674978200642317,split,,2837
839,0.004296405068983925,False,False,32,32,0.4674978200642317,0.4791816735822501,0.0,0.4674978200642317,0.4791816735822501,0.38998881636148897,merge,2870,
841,0.004285563440462123,True,False,31,31,0.4674978188559239,0.4791816735822501,0.0,0.4674978188559239,0.4791816735822501,0.4674978188559239,merge,2837,
842,0.004280152889757741,True,False,30,30,0.46749781885404007,0.4791816735822501,0.0,0.46749781885404007,0.4791816735822501,0.46749781885404007,merge,2896,
844,0.004269352272287507,True,False,31,31,0.46749781885450015,0.4791816735822501,0.0,0.46749781885450015,0.4791816735822501,0.46749781885450015,split,,2727
848,0.004247832732010063,True,False,32,32,0.46749781935291257,0.4791816735822501,0.0,0.46749781935291257,0.4791816735822501,0.46749781935291257,split,,2680
849,0.004242469816561587,True,False,31,31,0.4673924198617695,0.4791816735822501,0.0,0.4673924198617695,0.4791816735822501,0.4673924198617695,merge,2876,
850,0.004237113671827478,True,False,30,30,0.46739241986176944,0.4791816735822501,0.0,0.46739241986176944,0.4791816735822501,0.46739241986176944,merge,3118,
851,0.004231764289259667,True,False,29,29,0.4673924198617694,0.4791816735822501,0.0,0.4673924198617694,0.4791816735822501,0.4673924198617694,merge,3074,
853,0.004221085776484607,True,False,30,30,0.46740075859369007,0.4791816735822501,0.0,0.46740075859369007,0.4791816735822501,0.46740075859369007,split,,1
854,0.004215756629235126,True,False,30,30,0.46740207386824123,0.4791816735822501,0.0,0.46740207386824123,0.4791816735822501,0.46740207386824123,paired,2680,2847
855,0.004210434210067448,True,False,30,30,0.46740351328573115,0.4791816735822501,0.0,0.46740351328573115,0.4791816735822501,0.46740351328573115,paired,2895,2848
856,0.0042051185104873285,True,False,31,31,0.46740351328573115,0.4791816735822501,0.0,0.46740351328573115,0.4791816735822501,0.46740351328573115,split,,3121
857,0.004199809522011246,True,False,30,30,0.4673951745538105,0.4791816735822501,0.0,0.4673951745538105,0.4791816735822501,0.4673951745538105,merge,1,
858,0.004194507236166391,True,False,31,31,0.4673951745538105,0.4791816735822501,0.0,0.4673951745538105,0.4791816735822501,0.4673951745538105,split,,3125
859,0.004189211644490649,True,False,31,31,0.4673951745554899,0.4791816735822501,0.0,0.4673951745554899,0.4791816735822501,0.4673951745554899,paired,3125,2728
860,0.004183922738532587,True,False,32,32,0.469936529284181,0.4791816735822501,0.0,0.469936529284181,0.4791816735822501,0.469936529284181,split,,2787
864,0.004162833803221723,True,False,31,31,0.469936527983796,0.4791816735822501,0.0,0.469936527983796,0.4791816735822501,0.469936527983796,merge,2894,
865,0.004157578199453593,True,False,30,30,0.469936527983796,0.4791816735822501,0.0,0.469936527983796,0.4791816735822501,0.469936527983796,merge,3116,
867,0.0041470868892384055,True,False,31,31,0.4699365280212903,0.4791816735822501,0.0,0.4699365280212903,0.4791816735822501,0.4699365280212903,split,,3014
868,0.004141851166047877,True,False,32,32,0.46994085201257774,0.4791816735822501,0.0,0.46994085201257774,0.4791816735822501,0.46994085201257774,split,,2850
869,0.004136622052990694,False,False,32,32,0.46994085201257774,0.4791816735822501,0.0,0.46994085201257774,0.4791816735822501,0.3924318483098351,merge,2870,
873,0.004115771535346666,True,False,32,32,0.4673994972841169,0.4791816735822501,0.0,0.4673994972841169,0.4791816735822501,0.4673994972841169,paired,2787,2740
874,0.004110575347986704,False,False,32,32,0.4673994972841169,0.4791816735822501,0.0,0.4673994972841169,0.4791816735822501,0.43739949728617655,split,,2757
876,0.004100202645641791,True,False,31,31,0.46739949724662255,0.4791816735822501,0.0,0.46739949724662255,0.4791816735822501,0.46739949724662255,merge,3014,
877,0.004095026114102662,True,False,32,32,0.4673994984549303,0.4791816735822501,0.0,0.4673994984549303,0.4791816735822501,0.4673994984549303,split,,2837
879,0.004084692648983957,True,False,31,31,0.4673994984549303,0.4791816735822501,0.0,0.4673994984549303,0.4791816735822501,0.4673994984549303,merge,3121,
880,0.00407953569891282,True,False,30,30,0.46739949724662255,0.4791816735822501,0.0,0.46739949724662255,0.4791816735822501,0.46739949724662255,merge,2837,
883,0.004064103879921408,True,False,30,30,0.4613040439765778,0.4791816735822501,0.0,0.4613040439765778,0.4791816735822501,0.4613040439765778,paired,2866,2844
884,0.004058972923300259,True,False,31,31,0.4613040439765778,0.4791816735822501,0.0,0.4613040439765778,0.4791816735822501,0.4613040439765778,split,,3116
885,0.004053848444544004,True,False,30,30,0.46130404397634767,0.4791816735822501,0.0,0.46130404397634767,0.4791816735822501,0.46130404397634767,merge,2740,
887,0.004043618887923119,True,False,31,31,0.46130404397634767,0.4791816735822501,0.0,0.46130404397634767,0.4791816735822501,0.46130404397634767,split,,3121
888,0.0040385137937327615,True,False,30,30,0.46130404397634767,0.4791816735822501,0.0,0.46130404397634767,0.4791816735822501,0.46130404397634767,merge,3121,
889,0.004033415144755819,True,False,30,30,0.4638453987033593,0.4791816735822501,0.0,0.4638453987033593,0.4791816735822501,0.4638453987033593,paired,2728,2787
890,0.004028322932855165,True,False,29,29,0.4638410747120717,0.4791816735822501,0.0,0.4638410747120717,0.4791816735822501,0.4638410747120717,merge,2850,
891,0.004023237149903953,True,False,30,30,0.46384107471413144,0.4791816735822501,0.0,0.46384107471413144,0.4791816735822501,0.46384107471413144,split,,2757
892,0.0040181577877855925,True,False,29,29,0.4638410747120717,0.4791816735822501,0.0,0.4638410747120717,0.4791816735822501,0.4638410747120717,merge,2757,
893,0.0040130848383937425,True,False,30,30,0.4639464742032147,0.4791816735822501,0.0,0.4639464742032147,0.4791816735822501,0.4639464742032147,split,,2876
894,0.004008018293632297,True,False,29,29,0.4639464742032147,0.4791816735822501,0.0,0.4639464742032147,0.4791816735822501,0.4639464742032147,merge,3116,
895,0.004002958145415367,True,False,30,30,0.4639464747016272,0.4791816735822501,0.0,0.4639464747016272,0.4791816735822501,0.4639464747016272,split,,2680
897,0.003992857006322546,True,False,31,31,0.4639761318036812,0.4791816735822501,0.0,0.4639761318036812,0.4791816735822501,0.4639761318036812,split,,1777
899,0.003982781356632128,True,False,32,32,0.46397613310406627,0.4791816735822501,0.0,0.46397613310406627,0.4791816735822501,0.46397613310406627,split,,2894
900,0.0039777530702063395,True,False,31,31,0.46397613260565385,0.4791816735822501,0.0,0.46397613260565385,0.4791816735822501,0.46397613260565385,merge,2680,
901,0.00397273113202368,True,False,32,32,0.4639761326077136,0.4791816735822501,0.0,0.4639761326077136,0.4791816735822501,0.4639761326077136,split,,2757
904,0.003957703326838086,False,False,32,32,0.4639761326077136,0.4791816735822501,0.0,0.4639761326077136,0.4791816735822501,0.43397613260799994,split,,2758
906,0.003947716384596809,True,False,31,31,0.46394647550565954,0.4791816735822501,0.0,0.46394647550565954,0.4791816735822501,0.46394647550565954,merge,1777,
908,0.003937754643591473,True,False,30,30,0.4639464742052745,0.4791816735822501,0.0,0.4639464742052745,0.4791816735822501,0.4639464742052745,merge,2894,
909,0.003932783203673115,False,False,30,30,0.4639464742052745,0.4791816735822501,0.0,0.4639464742052745,0.4791816735822501,0.45285849278602375,merge,2873,
910,0.003927818040228814,True,False,31,31,0.46395079819656193,0.4791816735822501,0.0,0.46395079819656193,0.4791816735822501,0.46395079819656193,split,,2850
911,0.003922859145334481,True,False,30,30,0.46395079819656193,0.4791816735822501,0.0,0.46395079819656193,0.4791816735822501,0.46395079819656193,merge,3115,
912,0.003917906511076033,True,False,31,31,0.463950798196562,0.4791816735822501,0.0,0.463950798196562,0.4791816735822501,0.463950798196562,split,,3074
913,0.003912960129549377,True,False,32,32,0.4639507981971796,0.4791816735822501,0.0,0.4639507981971796,0.4791816735822501,0.4639507981971796,split,,2769
914,0.003908019992860404,True,False,31,31,0.4639464742058921,0.4791816735822501,0.0,0.4639464742058921,0.4791816735822501,0.4639464742058921,merge,2850,
915,0.003903086093124962,True,False,32,32,0.46394740009883795,0.4791816735822501,0.0,0.46394740009883795,0.4791816735822501,0.46394740009883795,split,,2853
916,0.0038981584224688616,True,False,31,31,0.46394740009883795,0.4791816735822501,0.0,0.46394740009883795,0.4791816735822501,0.46394740009883795,merge,3103,
917,0.0038932369730278484,True,False,30,30,0.46394740009822033,0.4791816735822501,0.0,0.46394740009822033,0.4791816735822501,0.46394740009822033,merge,2769,
919,0.0038834127063837147,True,False,30,30,0.4625009787813046,0.4791816735822501,0.0,0.4625009787813046,0.4791816735822501,0.4625009787813046,paired,2844,3132
920,0.003878509873501682,True,False,29,29,0.46250097878130453,0.4791816735822501,0.0,0.46250097878130453,0.4791816735822501,0.46250097878130453,merge,3074,
921,0.0038736132304768934,True,False,28,28,0.4624995370869595,0.4791816735822501,0.0,0.4624995370869595,0.4791816735822501,0.4624995370869595,merge,2848,
922,0.0038687227694946136,True,False,27,27,0.46249953708695946,0.4791816735822501,0.0,0.46249953708695946,0.4791816735822501,0.46249953708695946,merge,3073,
924,0.0038589603624479677,True,False,28,28,0.4700744912797696,0.4791816735822501,0.0,0.4700744912797696,0.4791816735822501,0.4700744912797696,split,,2866
926,0.003849222590040975,True,False,29,29,0.4716472461625512,0.4791816735822501,0.0,0.4716472461625512,0.4791816735822501,0.4716472461625512,split,,2811
927,0.0038443629223951195,True,False,30,30,0.47164724616316883,0.4791816735822501,0.0,0.47164724616316883,0.4791816735822501,0.47164724616316883,split,,2769
928,0.0038395093901101266,True,False,31,31,0.4716555848950894,0.4791816735822501,0.0,0.4716555848950894,0.4791816735822501,0.4716555848950894,split,,1
929,0.0038346619854400647,True,False,32,32,0.4716555850773815,0.4791816735822501,0.0,0.4716555850773815,0.4791816735822501,0.4716555850773815,split,,3366
934,0.003810516605889965,True,False,32,32,0.4716472465688163,0.4791816735822501,0.0,0.4716472465688163,0.4791816735822501,0.4716472465688163,paired,1,3367
937,0.0037961024159267453,True,False,31,31,0.47007449168603455,0.4791816735822501,0.0,0.47007449168603455,0.4791816735822501,0.47007449168603455,merge,2811,
938,0.0037913098128336525,True,False,30,30,0.46753313695734355,0.4791816735822501,0.0,0.46753313695734355,0.4791816735822501,0.46753313695734355,merge,2787,
939,0.003786523260432005,True,False,31,31,0.46753313735638014,0.4791816735822501,0.0,0.46753313735638014,0.4791816735822501,0.46753313735638014,split,,3368
940,0.0037817427510827635,True,False,31,31,0.46756279405939755,0.4791816735822501,0.0,0.46756279405939755,0.4791816735822501,0.46756279405939755,paired,3368,1777
941,0.0037769682771565402,True,False,30,30,0.46756279383604216,0.4791816735822501,0.0,0.46756279383604216,0.4791816735822501,0.46756279383604216,merge,3367,
942,0.003772199831033573,True,False,30,30,0.46766356621064215,0.4791816735822501,0.0,0.46766356621064215,0.4791816735822501,0.46766356621064215,paired,2853,1778
943,0.003767437405103723,True,False,31,31,0.4676635662109285,0.4791816735822501,0.0,0.4676635662109285,0.4791816735822501,0.4676635662109285,split,,2758
944,0.00376268099176646,True,False,30,30,0.46766356621064215,0.4791816735822501,0.0,0.46766356621064215,0.4791816735822501,0.46766356621064215,merge,2758,
945,0.0037579305834308466,True,False,30,30,0.46766356603002956,0.4791816735822501,0.0,0.46766356603002956,0.4791816735822501,0.46766356603002956,paired,3366,2728
946,0.0037531861725155313,True,False,31,31,0.46766356723833724,0.4791816735822501,0.0,0.46766356723833724,0.4791816735822501,0.46766356723833724,split,,2837
947,0.0037484477514487338,True,False,30,30,0.4676622514653737,0.4791816735822501,0.0,0.4676622514653737,0.4791816735822501,0.4676622514653737,merge,2847,
948,0.003743715312668232,True,False,31,31,0.46766226828722657,0.4791816735822501,0.0,0.46766226828722657,0.4791816735822501,0.46766226828722657,split,,1779
949,0.0037389888486213533,False,False,31,31,0.46766226828722657,0.4791816735822501,0.0,0.46766226828722657,0.4791816735822501,0.3830589319988457,merge,2841,
950,0.003734268351764957,True,False,30,30,0.46766226828660895,0.4791816735822501,0.0,0.46766226828660895,0.4791816735822501,0.46766226828660895,merge,2769,
952,0.003724845229498664,True,False,31,31,0.4676671804952381,0.4791816735822501,0.0,0.4676671804952381,0.4791816735822501,0.4676671804952381,split,,2882
954,0.0037154458857144947,True,False,30,30,0.4676671792869304,0.4791816735822501,0.0,0.4676671792869304,0.4791816735822501,0.4676671792869304,merge,2837,
955,0.00371075511199633,True,False,29,29,0.4676671792685204,0.4791816735822501,0.0,0.4676671792685204,0.4791816735822501,0.4676671792685204,merge,3013,
956,0.003706070260409384,True,False,30,30,0.46766717926880674,0.4791816735822501,0.0,0.46766717926880674,0.4791816735822501,0.46766717926880674,split,,2758
957,0.003701391323476931,True,False,31,31,0.46768163448674105,0.4791816735822501,0.0,0.46768163448674105,0.4791816735822501,0.46768163448674105,split,,2209
958,0.003696718293731681,True,False,30,30,0.46768163448645467,0.4791816735822501,0.0,0.46768163448645467,0.4791816735822501,0.46768163448645467,merge,2758,
959,0.003692051163715775,True,False,31,31,0.4676816674946532,0.4791816735822501,0.0,0.4676816674946532,0.4791816735822501,0.4676816674946532,split,,2210
961,0.0036827345730876104,True,False,32,32,0.4676829832676167,0.4791816735822501,0.0,0.4676829832676167,0.4791816735822501,0.4676829832676167,split,,2847
963,0.0036734414921176517,True,False,32,32,0.4676829507578307,0.4791816735822501,0.0,0.4676829507578307,0.4791816735822501,0.4676829507578307,paired,2210,2680
964,0.0036688037492096756,False,False,32,32,0.4676829507578307,0.4791816735822501,0.0,0.4676829507578307,0.4791816735822501,0.38307961446944977,merge,2841,
966,0.0036595458215399894,True,False,31,31,0.4676829507557709,0.4791816735822501,0.0,0.4676829507557709,0.4791816735822501,0.4676829507557709,merge,2757,
967,0.0036549256220032127,True,False,32,32,0.46768295093806295,0.4791816735822501,0.0,0.46768295093806295,0.4791816735822501,0.46768295093806295,split,,3366
969,0.0036457027146580396,False,False,32,32,0.46768295093806295,0.4791816735822501,0.0,0.46768295093806295,0.4791816735822501,0.38310648522499346,paired,2841,2886
971,0.00363650308056893,True,False,31,31,0.4676829341162101,0.4791816735822501,0.0,0.4676829341162101,0.4791816735822501,0.4676829341162101,merge,1779,
972,0.003631911972637055,True,False,30,30,0.46766847889827584,0.4791816735822501,0.0,0.46766847889827584,0.4791816735822501,0.46766847889827584,merge,2209,
974,0.0036227471383630545,True,False,30,30,0.46766847871603107,0.4791816735822501,0.0,0.46766847871603107,0.4791816735822501,0.46766847871603107,paired,3366,2729
975,0.003618173397394432,True,False,31,31,0.46767831357956857,0.4791816735822501,0.0,0.46767831357956857,0.4791816735822501,0.46767831357956857,split,,2883
976,0.00361360543080245,True,False,32,32,0.4677476543720098,0.4791816735822501,0.0,0.4677476543720098,0.4791816735822501,0.4677476543720098,split,,3133
978,0.0036044867915968623,True,False,31,31,0.46773781950847226,0.4791816735822501,0.0,0.46773781950847226,0.4791816735822501,0.46773781950847226,merge,2883,
979,0.0035999361044304836,True,False,32,32,0.46773782071678,0.4791816735822501,0.0,0.46773782071678,0.4791816735822501,0.46773782071678,split,,2837
980,0.003595391162535175,True,False,31,31,0.46773650494381636,0.4791816735822501,0.0,0.46773650494381636,0.4791816735822501,0.46773650494381636,merge,2847,
981,0.003590851958657495,True,False,31,31,0.4677365044474637,0.4791816735822501,0.0,0.4677365044474637,0.4791816735822501,0.4677365044474637,paired,2680,2757
984,0.0035772687027331197,True,False,30,30,0.46773650323915594,0.4791816735822501,0.0,0.46773650323915594,0.4791816735822501,0.46773650323915594,merge,2837,
985,0.003572752378574527,True,False,31,31,0.4677633738144672,0.4791816735822501,0.0,0.4677633738144672,0.4791816735822501,0.4677633738144672,split,,2886
986,0.003568241756303492,True,False,32,32,0.4677633739967593,0.4791816735822501,0.0,0.4677633739967593,0.4791816735822501,0.4677633739967593,split,,3366
989,0.003554744028874474,False,False,32,32,0.4677633739967593,0.4791816735822501,0.0,0.4677633739967593,0.4791816735822501,0.3831600377083785,merge,2841,
990,0.0035502561422578066,True,False,32,32,0.4703047287233907,0.4791816735822501,0.0,0.4703047287233907,0.4791816735822501,0.4703047287233907,paired,2757,2787
991,0.0035457739216261217,True,False,31,31,0.47020303045584483,0.4791816735822501,0.0,0.47020303045584483,0.4791816735822501,0.47020303045584483,merge,1778,
992,0.0035412973598260783,True,False,31,31,0.4701761601151999,0.4791816735822501,0.0,0.4701761601151999,0.4791816735822501,0.4701761601151999,paired,2886,3486
994,0.003532361184152692,False,False,31,31,0.4701761601151999,0.4791816735822501,0.0,0.4701761601151999,0.4791816735822501,0.46763480538856855,paired,2787,2757
995,0.0035279015560177756,True,False,30,30,0.4701761598805336,0.4791816735822501,0.0,0.4701761598805336,0.4791816735822501,0.4701761598805336,merge,3486,
996,0.003523447558191332,True,False,31,31,0.47017615988071954,0.4791816735822501,0.0,0.47017615988071954,0.4791816735822501,0.47017615988071954,split,,2733
999,0.003510119275524696,True,False,30,30,0.47017124767209045,0.4791816735822501,0.0,0.47017124767209045,0.4791816735822501,0.47017124767209045,merge,2882,
1000,0.0035056877279388294,True,False,31,31,0.4701795864040111,0.4791816735822501,0.0,0.4701795864040111,0.4791816735822501,0.4701795864040111,split,,1
1002,0.003496841410273364,True,False,30,30,0.4676382316753201,0.4791816735822501,0.0,0.4676382316753201,0.4791816735822501,0.4676382316753201,merge,2787,
1003,0.0034924266260755988,True,False,29,29,0.46753283218417707,0.4791816735822501,0.0,0.46753283218417707,0.4791816735822501,0.46753283218417707,merge,2876,
1004,0.003488017415570555,True,False,30,30,0.46753283268258944,0.4791816735822501,0.0,0.46753283268258944,0.4791816735822501,0.46753283268258944,split,,2680
1005,0.003483613771721409,True,False,30,30,0.46753283250235705,0.4791816735822501,0.0,0.46753283250235705,0.4791816735822501,0.46753283250235705,paired,3366,2757
1006,0.0034792156875002238,True,False,30,30,0.4676274293953698,0.4791816735822501,0.0,0.4676274293953698,0.4791816735822501,0.4676274293953698,paired,2893,3134
1008,0.0034704361698743354,True,False,29,29,0.46761909066344914,0.4791816735822501,0.0,0.46761909066344914,0.4791816735822501,0.46761909066344914,merge,1,
1009,0.0034660547224580765,True,False,29,29,0.46752449252249206,0.4791816735822501,0.0,0.46752449252249206,0.4791816735822501,0.46752449252249206,paired,3134,2769
1010,0.0034616788066466416,True,False,29,29,0.4675244920241542,0.4791816735822501,0.0,0.4675244920241542,0.4791816735822501,0.4675244920241542,paired,2680,2775
1012,0.0034529435419123206,True,False,30,30,0.4675244920243844,0.4791816735822501,0.0,0.4675244920243844,0.4791816735822501,0.4675244920243844,split,,2740
1013,0.0034485841790485015,True,False,30,30,0.4675244920244406,0.4791816735822501,0.0,0.4675244920244406,0.4791816735822501,0.4675244920244406,paired,2740,2758
1014,0.0034442303199076225,True,False,30,30,0.47006584675305707,0.4791816735822501,0.0,0.47006584675305707,0.4791816735822501,0.47006584675305707,paired,2775,2787
1015,0.003439881957541197,True,False,29,29,0.470065846752871,0.4791816735822501,0.0,0.470065846752871,0.4791816735822501,0.470065846752871,merge,2733,
1016,0.003435539085009514,True,False,28,28,0.47006584675258467,0.4791816735822501,0.0,0.47006584675258467,0.4791816735822501,0.47006584675258467,merge,2758,
1018,0.003426869781735321,True,False,27,27,0.46752449202389373,0.4791816735822501,0.0,0.46752449202389373,0.4791816735822501,0.46752449202389373,merge,2787,
1019,0.00342254333715715,True,False,28,28,0.4676190901654684,0.4791816735822501,0.0,0.4676190901654684,0.4791816735822501,0.4676190901654684,split,,3134
1020,0.0034182223547423755,True,False,29,29,0.4678221280207962,0.4791816735822501,0.0,0.4678221280207962,0.4791816735822501,0.4678221280207962,split,,3135
1021,0.0034139068275949825,True,False,28,28,0.4676190901654684,0.4791816735822501,0.0,0.4676190901654684,0.4791816735822501,0.4676190901654684,merge,3135,
1022,0.003409596748827662,True,False,28,28,0.4675244922061858,0.4791816735822501,0.0,0.4675244922061858,0.4791816735822501,0.4675244922061858,paired,3134,3366
1024,0.003400992908927466,True,False,29,29,0.4675244927045981,0.4791816735822501,0.0,0.4675244927045981,0.4791816735822501,0.4675244927045981,split,,2680
1025,0.003396699134063404,True,False,28,28,0.4674551519121569,0.4791816735822501,0.0,0.4674551519121569,0.4791816735822501,0.4674551519121569,merge,3133,
1026,0.00339241078011702,True,False,29,29,0.46745515195275367,0.4791816735822501,0.0,0.46745515195275367,0.4791816735822501,0.46745515195275367,split,,2704
1027,0.0033881278402443722,True,False,28,28,0.4674551519121569,0.4791816735822501,0.0,0.4674551519121569,0.4791816735822501,0.4674551519121569,merge,2704,
1029,0.0033795781753877046,True,False,29,29,0.4674551519123872,0.4791816735822501,0.0,0.4674551519123872,0.4791816735822501,0.4674551519123872,split,,2740
1030,0.003375311436758958,True,False,30,30,0.46746349064430776,0.4791816735822501,0.0,0.46746349064430776,0.4791816735822501,0.46746349064430776,split,,1
1031,0.003371050084914474,True,False,31,31,0.4674634908789741,0.4791816735822501,0.0,0.4674634908789741,0.4791816735822501,0.4674634908789741,split,,3486
1033,0.0033625435143834806,True,False,30,30,0.46746349087835654,0.4791816735822501,0.0,0.46746349087835654,0.4791816735822501,0.46746349087835654,merge,2769,
1034,0.0033582982821210223,True,False,29,29,0.46746349087830935,0.4791816735822501,0.0,0.46746349087830935,0.4791816735822501,0.46746349087830935,merge,2729,
1035,0.0033540584094909017,True,False,30,30,0.47000484560700034,0.4791816735822501,0.0,0.47000484560700034,0.4791816735822501,0.47000484560700034,split,,2787
1039,0.0033371523800905063,True,False,30,30,0.46997518850701175,0.4791816735822501,0.0,0.46997518850701175,0.4791816735822501,0.46997518850701175,paired,1777,2681
1040,0.003332939204294236,True,False,29,29,0.4699751882723454,0.4791816735822501,0.0,0.4699751882723454,0.4791816735822501,0.4699751882723454,merge,3486,
1041,0.0033287313476588164,True,False,30,30,0.46997518827234563,0.4791816735822501,0.0,0.46997518827234563,0.4791816735822501,0.46997518827234563,split,,2746
1042,0.0033245288034687735,True,False,29,29,0.469966849540425,0.4791816735822501,0.0,0.469966849540425,0.4791816735822501,0.469966849540425,merge,1,
1044,0.0033161396256053003,False,False,29,29,0.469966849540425,0.4791816735822501,0.0,0.469966849540425,0.4791816735822501,0.46742549481222834,paired,2787,2682
1045,0.0033119529785432702,True,False,28,28,0.46996684935813293,0.4791816735822501,0.0,0.46996684935813293,0.4791816735822501,0.46996684935813293,merge,3366,
1047,0.003303595534750493,True,False,29,29,0.46996684935813393,0.4791816735822501,0.0,0.46996684935813393,0.4791816735822501,0.46996684935813393,split,,2747
1048,0.0032994247246817907,True,False,30,30,0.4699668493587515,0.4791816735822501,0.0,0.4699668493587515,0.4791816735822501,0.4699668493587515,split,,2769
1049,0.0032952591802869425,True,False,29,29,0.4699337697529019,0.4791816735822501,0.0,0.4699337697529019,0.4791816735822501,0.4699337697529019,merge,3132,
1052,0.0032827940747080088,True,False,28,28,0.46993376975228435,0.4791816735822501,0.0,0.46993376975228435,0.4791816735822501,0.46993376975228435,merge,2769,
1054,0.003274510211035915,False,False,28,28,0.46993376975228435,0.4791816735822501,0.0,0.46993376975228435,0.4791816735822501,0.38533043346390355,merge,2841,
1056,0.0032662472510196026,True,False,29,29,0.4699337709605921,0.4791816735822501,0.0,0.4699337709605921,0.4791816735822501,0.4699337709605921,split,,2837
1057,0.0032621235933932005,True,False,30,30,0.47141327188335735,0.4791816735822501,0.0,0.47141327188335735,0.4791816735822501,0.47141327188335735,split,,2844
1058,0.003258005141910397,True,False,30,30,0.4699634280626461,0.4791816735822501,0.0,0.4699634280626461,0.4791816735822501,0.4699634280626461,paired,2844,1777
1059,0.0032538918899984053,False,False,30,30,0.4699634280626461,0.4791816735822501,0.0,0.4699634280626461,0.4791816735822501,0.46238847386984616,paired,2866,2741
1060,0.003249783831092732,True,False,31,31,0.4699778832805803,0.4791816735822501,0.0,0.4699778832805803,0.4791816735822501,0.4699778832805803,split,,2209
1061,0.0032456809586371756,True,False,32,32,0.4701129017147044,0.4791816735822501,0.0,0.4701129017147044,0.4791816735822501,0.4701129017147044,split,,2788
1063,0.0032374907468929767,True,False,32,32,0.47014586494482663,0.4791816735822501,0.0,0.47014586494482663,0.4791816735822501,0.47014586494482663,paired,2681,2443
1064,0.0032334033945332734,True,False,31,31,0.4701458649427669,0.4791816735822501,0.0,0.4701458649427669,0.4791816735822501,0.4701458649427669,merge,2757,
