repeat,seed,chain,month,bcob_median_residual_ppt,mcoh_median_residual_ppt,joint_score_ppt
2,637102,1,2025-11,-5.4365626068115205,-2.8929826126098703,-5.4365626068115205
2,637102,1,2025-12,-7.993236587524407,-4.3846863021850595,-7.993236587524407
2,637102,1,2026-01,-7.094424713134771,-4.02469526672364,-7.094424713134771
2,637102,1,2026-02,-8.000172554016117,-4.572375122070312,-8.000172554016117
2,637102,2,2023-02,-2.6642400665283077,-1.5247403945922855,-2.6642400665283077
2,637102,2,2023-03,-3.491067886352539,-1.5718094863891565,-3.491067886352539
2,637102,2,2023-04,-3.447156959533686,-0.8661596717834499,-3.447156959533686
2,637102,2,2023-05,-3.1330888824462875,0.4395634384155329,-3.1330888824462875
2,637102,2,2023-06,-3.2890377044677734,0.8132723693847623,-3.2890377044677734
2,637102,2,2023-07,-1.217596931457507,1.5949199714660551,-1.217596931457507
2,637102,2,2023-08,-3.8527273101806543,0.8343907623290931,-3.8527273101806543
2,637102,2,2023-09,-2.584071838378918,4.881433151245119,-2.584071838378918
2,637102,2,2023-10,-4.061702331542961,-0.43581861495972873,-4.061702331542961
2,637102,2,2023-11,-2.8470920639038155,-0.8295618743896398,-2.8470920639038155
2,637102,2,2023-12,-2.9063944702148348,-1.3447346649169987,-2.9063944702148348
2,637102,2,2024-01,-3.623984443664554,-0.6488494720458959,-3.623984443664554
2,637102,2,2024-03,-0.679444458007822,-1.3229786911010706,-1.3229786911010706
2,637102,2,2024-04,-0.09715774536132926,-2.8477826538085935,-2.8477826538085935
2,637102,2,2024-05,-1.7511595535278275,-0.36837922668456713,-1.7511595535278275
2,637102,2,2024-07,-9.601349838256837,3.2122166976928668,-9.601349838256837
2,637102,2,2024-08,-4.16536369323731,1.4860807647705059,-4.16536369323731
2,637102,2,2024-09,-2.9051960525512612,1.8701165161132849,-2.9051960525512612
2,637102,2,2024-10,-2.6052830200195274,0.21110237121581577,-2.6052830200195274
2,637102,2,2024-11,-4.618927597045911,-1.183521987915043,-4.618927597045911
2,637102,2,2024-12,-4.8323583831787005,0.7476614685058678,-4.8323583831787005
2,637102,2,2025-01,-3.348618309020992,-0.7324341888427739,-3.348618309020992
2,637102,2,2025-02,-4.6095578918456965,-1.6704193267822234,-4.6095578918456965
2,637102,2,2025-03,-0.9897283020019643,-0.4936940917968826,-0.9897283020019643
2,637102,2,2025-04,-1.6704161300659166,-1.1965132598876949,-1.6704161300659166
2,637102,2,2025-05,-2.052510177612305,-1.3035789337158263,-2.052510177612305
2,637102,2,2025-06,-2.5776939010620197,2.1431450500488296,-2.5776939010620197
2,637102,2,2025-07,-2.1760901794433494,2.622653205871586,-2.1760901794433494
2,637102,2,2025-08,-2.9478154449462863,1.5581758422851522,-2.9478154449462863
2,637102,2,2025-09,-2.5333873596191268,1.340201416015617,-2.5333873596191268
2,637102,2,2025-10,-2.5153639831542876,-0.12679457092283997,-2.5153639831542876
2,637102,2,2025-11,-3.119648529052739,-0.7068657684326212,-3.119648529052739
2,637102,2,2025-12,91.0637518081665,84.62800783538819,84.62800783538819
2,637102,2,2026-01,-3.46261277770995,-0.7161143569946233,-3.46261277770995
2,637102,2,2026-02,-4.664440711975104,-2.072991096496594,-4.664440711975104
2,637102,3,2023-02,-2.740604774475102,-1.5180362243652326,-2.740604774475102
2,637102,3,2023-03,-3.4921333312988168,-1.5711564636230406,-3.4921333312988168
2,637102,3,2023-04,-3.4927875137329067,-0.9064438896179183,-3.4927875137329067
2,637102,3,2023-05,-3.1274490661621144,0.3719249839782748,-3.1274490661621144
2,637102,3,2023-06,-3.3022151184082134,0.8322714691162076,-3.3022151184082134
2,637102,3,2023-07,-1.2022139663696407,1.5896217422485392,-1.2022139663696407
2,637102,3,2023-08,-3.9501658477783224,0.7614576797485313,-3.9501658477783224
2,637102,3,2023-09,-2.6232474060058735,4.980459930419926,-2.6232474060058735
2,637102,3,2023-10,-4.090008285522458,-0.40975866699218955,-4.090008285522458
2,637102,3,2023-11,-2.8773342666626007,-0.8842232666015661,-2.8773342666626007
2,637102,3,2023-12,-2.9341888427734375,-1.382995666503902,-2.9341888427734375
2,637102,3,2024-01,-3.643337074279785,-0.6295821990966886,-3.643337074279785
2,637102,3,2024-03,-0.6389097900390652,-1.3138070144653398,-1.3138070144653398
2,637102,3,2024-04,-0.1220843353271448,-2.861123016357425,-2.861123016357425
2,637102,3,2024-05,-1.7609281997680597,-0.39718896484374966,-1.7609281997680597
2,637102,3,2024-07,-9.570956893920894,3.2628010864257817,-9.570956893920894
2,637102,3,2024-08,-4.190859092712401,1.455835746765132,-4.190859092712401
2,637102,3,2024-09,-2.937179039001464,1.8468343811035197,-2.937179039001464
2,637102,3,2024-10,-2.639240112304691,0.18294801330566202,-2.639240112304691
2,637102,3,2024-11,-4.671792953491206,-1.1958318557739318,-4.671792953491206
2,637102,3,2024-12,-4.8174445037841735,0.8052310028076306,-4.8174445037841735
2,637102,3,2025-01,-3.3725498733520567,-0.6957304229736394,-3.3725498733520567
2,637102,3,2025-02,-4.612432357788094,-1.667022277832018,-4.612432357788094
2,637102,3,2025-03,-1.0641292724609457,-0.4631650466918984,-1.0641292724609457
2,637102,3,2025-04,-1.6830717163085893,-1.2206540679931663,-1.6830717163085893
2,637102,3,2025-05,-2.0907156372070403,-1.3597467041015676,-2.0907156372070403
2,637102,3,2025-06,-2.5984382476806616,2.1321904983520596,-2.5984382476806616
2,637102,3,2025-07,-2.1741329269409277,2.6225302886962965,-2.1741329269409277
2,637102,3,2025-08,-2.9600330047607315,1.547264923095696,-2.9600330047607315
2,637102,3,2025-09,-2.5703176116943496,1.3063711624145498,-2.5703176116943496
2,637102,3,2025-10,-2.466036117553699,-0.09007746887206736,-2.466036117553699
2,637102,3,2025-11,-3.0433226776123092,-0.7244369430542008,-3.0433226776123092
2,637102,3,2025-12,91.27750270843507,84.84092123413086,84.84092123413086
2,637102,3,2026-01,-3.462472366333003,-0.7179948883056682,-3.462472366333003
2,637102,3,2026-02,-4.669981994628898,-2.0836950683593756,-4.669981994628898
3,637103,0,2023-02,-5.350842491149905,-3.651785060882574,-5.350842491149905
3,637103,0,2023-03,-6.362172416687002,-3.0864034881591778,-6.362172416687002
3,637103,0,2023-04,-4.856478546142583,-2.2730208816528332,-4.856478546142583
3,637103,0,2023-05,-4.280115379333495,-0.9532167396545503,-4.280115379333495
3,637103,0,2023-06,-4.3458003616332945,0.40020734405517544,-4.3458003616332945
3,637103,0,2023-07,-1.8350422668457043,0.9744505500793466,-1.8350422668457043
3,637103,0,2023-08,-5.116366744995105,0.10921010589599689,-5.116366744995105
3,637103,0,2023-09,-3.3362809753417935,4.416402359008799,-3.3362809753417935
3,637103,0,2023-10,-7.744730239868176,-0.30858688354491903,-7.744730239868176
3,637103,0,2023-11,-6.096123863220214,-3.286685867309558,-6.096123863220214
3,637103,0,2023-12,-7.321697662353529,-5.302057971954341,-7.321697662353529
3,637103,0,2024-01,-7.595558921813975,-3.334402435302735,-7.595558921813975
3,637103,0,2024-03,-2.621542678833009,-2.9075520935058563,-2.9075520935058563
3,637103,0,2024-04,-1.3810898437500043,-4.50324363708495,-4.50324363708495
3,637103,0,2024-05,-2.397903160095211,-0.7536765975952164,-2.397903160095211
3,637103,0,2024-07,-10.085551628112796,2.8039478149414094,-10.085551628112796
3,637103,0,2024-08,-5.311390953063963,0.8875152435302738,-5.311390953063963
3,637103,0,2024-09,-3.252609405517589,1.7113178100586026,-3.252609405517589
3,637103,0,2024-10,-3.543764373779311,-0.3611541442870987,-3.543764373779311
3,637103,0,2024-11,-8.228072921752926,-4.053212532043446,-8.228072921752926
3,637103,0,2024-12,-8.42868673706056,-2.0326991577148306,-8.42868673706056
3,637103,0,2025-01,-8.051058357238773,-3.108631500244144,-8.051058357238773
3,637103,0,2025-02,-7.578779342651359,-3.6891439056396393,-7.578779342651359
3,637103,0,2025-03,-2.7623470001220767,-1.8553667297363319,-2.7623470001220767
3,637103,0,2025-04,-3.0859009017944317,-2.6001903533935575,-3.0859009017944317
3,637103,0,2025-05,-2.549186111450183,-2.1991777877807692,-2.549186111450183
3,637103,0,2025-06,-3.2490291519165027,1.7500886611938427,-3.2490291519165027
3,637103,0,2025-07,-2.9703109207153346,1.9426447525024457,-2.9703109207153346
3,637103,0,2025-08,-3.76395545959474,0.7361763534545958,-3.76395545959474
3,637103,0,2025-09,-3.5844556579589835,0.5091808395385726,-3.5844556579589835
3,637103,0,2025-10,-4.817770553588872,-1.532033401489258,-4.817770553588872
3,637103,0,2025-11,-5.727513122558605,-3.0336580047607384,-5.727513122558605
3,637103,0,2025-12,-8.159326957702646,-4.58128408050537,-8.159326957702646
3,637103,0,2026-01,-7.299385894775384,-4.271842529296876,-7.299385894775384
3,637103,0,2026-02,-8.300585029602047,-4.7530222244262745,-8.300585029602047
3,637103,1,2023-02,-5.372384563446047,-3.6311233901977573,-5.372384563446047
3,637103,1,2023-03,-6.3377511291503765,-3.068573768615721,-6.3377511291503765
3,637103,1,2023-04,-4.849714988708499,-2.2690964508056695,-4.849714988708499
3,637103,1,2023-05,-4.215108230590815,-0.9474484481811487,-4.215108230590815
3,637103,1,2023-06,-4.327979789733888,0.406001640319829,-4.327979789733888
3,637103,1,2023-07,-1.803145866394047,1.0188239250183102,-1.803145866394047
3,637103,1,2023-08,-5.133448699951174,0.0881795883178711,-5.133448699951174
3,637103,1,2023-09,-3.2961168212890755,4.464767951965342,-3.2961168212890755
3,637103,1,2023-10,-7.773973213195802,-0.3579563331604021,-7.773973213195802
3,637103,1,2023-11,-6.092151908874513,-3.2818246917724707,-6.092151908874513
3,637103,1,2023-12,-7.316417053222651,-5.265653942108159,-7.316417053222651
3,637103,1,2024-01,-7.590235481262212,-3.3087604370117276,-7.590235481262212
3,637103,1,2024-03,-2.6319940185546784,-2.915297088623049,-2.915297088623049
3,637103,1,2024-04,-1.4082941131591724,-4.553206787109389,-4.553206787109389
3,637103,1,2024-05,-2.367845932006844,-0.753681053161614,-2.367845932006844
3,637103,1,2024-07,-10.118167320251473,2.8012585906982395,-10.118167320251473
3,637103,1,2024-08,-5.3050538253784225,0.8866317672729451,-5.3050538253784225
3,637103,1,2024-09,-3.263659927368167,1.7026333160400497,-3.263659927368167
3,637103,1,2024-10,-3.5655158081054594,-0.3951195678710917,-3.5655158081054594
3,637103,1,2024-11,-8.257721908569323,-4.061397384643556,-8.257721908569323
3,637103,1,2024-12,-8.43181558227539,-2.0147616577148426,-8.43181558227539
3,637103,1,2025-01,-8.013874580383302,-3.090742935180657,-8.013874580383302
3,637103,1,2025-02,-7.627261398315426,-3.733520385742196,-7.627261398315426
3,637103,1,2025-03,-2.7886136169433655,-1.840443115234379,-2.7886136169433655
3,637103,1,2025-04,-3.086278671264651,-2.609152290344241,-3.086278671264651
3,637103,1,2025-05,-2.6039154205322177,-2.216402786254889,-2.6039154205322177
3,637103,1,2025-06,-3.249184280395511,1.7384128646850598,-3.249184280395511
3,637103,1,2025-07,-2.9629456176757714,1.9648347396850596,-2.9629456176757714
3,637103,1,2025-08,-3.7373610382080074,0.756724563598624,-3.7373610382080074
3,637103,1,2025-09,-3.6848361511230507,0.4699940872192343,-3.6848361511230507
3,637103,1,2025-10,-4.762578948974607,-1.510801284790034,-4.762578948974607
3,637103,1,2025-11,-5.647365310668931,-3.0230330581665044,-5.647365310668931
3,637103,1,2025-12,-8.205899192810051,-4.610957229614257,-8.205899192810051
3,637103,1,2026-01,-7.31156913757323,-4.277180305480954,-7.31156913757323
3,637103,1,2026-02,-8.31763443756104,-4.768372062683113,-8.31763443756104
3,637103,2,2023-02,-5.360642391204834,-3.6417539405822765,-5.360642391204834
3,637103,2,2023-03,-6.363665794372565,-3.105525310516356,-6.363665794372565
3,637103,2,2023-04,-4.891022819519037,-2.3172565765380853,-4.891022819519037
3,637103,2,2023-05,-4.283963523864742,-0.9510786628723196,-4.283963523864742
3,637103,2,2023-06,-4.351971252441402,0.38813970184325797,-4.351971252441402
3,637103,2,2023-07,-1.8030807189941385,0.9990949478149389,-1.8030807189941385
3,637103,2,2023-08,-5.154931541442863,0.07710828399657998,-5.154931541442863
3,637103,2,2023-09,-3.3790445251464973,4.373060180664055,-3.3790445251464973
3,637103,2,2023-10,-7.7040342559814405,-0.2766030311584444,-7.7040342559814405
3,637103,2,2023-11,-6.128197334289553,-3.319126632690427,-6.128197334289553
3,637103,2,2023-12,-7.347947151184087,-5.292883819580084,-7.347947151184087
3,637103,2,2024-01,-7.632172729492197,-3.318902832031256,-7.632172729492197
3,637103,2,2024-03,-2.6343355560302655,-2.9171607666015547,-2.9171607666015547
3,637103,2,2024-04,-1.3963394470214894,-4.563710189819346,-4.563710189819346
3,637103,2,2024-05,-2.3726333465576204,-0.7744638671875066,-2.3726333465576204
3,637103,2,2024-07,-10.092586753845211,2.8141398849487302,-10.092586753845211
3,637103,2,2024-08,-5.3286427841186566,0.8765384521484378,-5.3286427841186566
3,637103,2,2024-09,-3.304023872375481,1.6563120727539058,-3.304023872375481
3,637103,2,2024-10,-3.566840591430662,-0.3914396057128897,-3.566840591430662
3,637103,2,2024-11,-8.221605026245129,-4.020254020690928,-8.221605026245129
3,637103,2,2024-12,-8.41406787109375,-2.0063149871826056,-8.41406787109375
3,637103,2,2025-01,-8.101446670532226,-3.1668844451904192,-8.101446670532226
3,637103,2,2025-02,-7.619853912353506,-3.7136592559814403,-7.619853912353506
3,637103,2,2025-03,-2.7653498077392555,-1.8370788879394553,-2.7653498077392555
3,637103,2,2025-04,-3.048860969543469,-2.5730736618041874,-3.048860969543469
3,637103,2,2025-05,-2.5877202911376855,-2.2214738998412997,-2.5877202911376855
3,637103,2,2025-06,-3.254932891845698,1.7516732254028398,-3.254932891845698
3,637103,2,2025-07,-2.9514525299072147,1.9358084259033177,-2.9514525299072147
3,637103,2,2025-08,-3.7627982940673803,0.7529579315185515,-3.7627982940673803
3,637103,2,2025-09,-3.5886143341064383,0.4190719985961948,-3.5886143341064383
3,637103,2,2025-10,-4.794689910888678,-1.5467074127197407,-4.794689910888678
3,637103,2,2025-11,-5.636300689697265,-3.034719047546389,-5.636300689697265
3,637103,2,2025-12,-8.24177159118652,-4.6219176712036045,-8.24177159118652
3,637103,2,2026-01,-7.334433532714854,-4.298926193237307,-7.334433532714854
3,637103,2,2026-02,-8.278069473266598,-4.726367317199703,-8.278069473266598
3,637103,3,2023-02,-5.387095531463629,-3.6782937850952067,-5.387095531463629
3,637103,3,2023-03,-6.402354896545404,-3.0974377784729086,-6.402354896545404
3,637103,3,2023-04,-4.8861533660888625,-2.3077463722229012,-4.8861533660888625
3,637103,3,2023-05,-4.30431330871582,-1.0177661666870108,-4.30431330871582
3,637103,3,2023-06,-4.357627494812007,0.4001551208496039,-4.357627494812007
3,637103,3,2023-07,-1.8192671203613315,0.9964271049499516,-1.8192671203613315
3,637103,3,2023-08,-5.128851013183606,0.0958175888061561,-5.128851013183606
3,637103,3,2023-09,-3.3057426757812607,4.452634552001939,-3.3057426757812607
3,637103,3,2023-10,-7.717002441406237,-0.3467173347473107,-7.717002441406237
3,637103,3,2023-11,-6.144027587890619,-3.3409283447265636,-6.144027587890619
3,637103,3,2023-12,-7.362812904357909,-5.261115966796879,-7.362812904357909
3,637103,3,2024-01,-7.64311923980712,-3.3512540283203123,-7.64311923980712
3,637103,3,2024-03,-2.6627880706787153,-2.936804550170905,-2.936804550170905
3,637103,3,2024-04,-1.4288546142578014,-4.594347595214856,-4.594347595214856
3,637103,3,2024-05,-2.418483489990237,-0.8223836135864246,-2.418483489990237
3,637103,3,2024-07,-10.053821166992194,2.8700908432006855,-10.053821166992194
3,637103,3,2024-08,-5.349381309509269,0.8366503829956002,-5.349381309509269
3,637103,3,2024-09,-3.2811174392700195,1.6831737976074237,-3.2811174392700195
3,637103,3,2024-10,-3.5704822082519456,-0.38855575561524347,-3.5704822082519456
3,637103,3,2024-11,-8.272364395141608,-4.096828422546395,-8.272364395141608
3,637103,3,2024-12,-8.427975982666027,-2.0301985015869093,-8.427975982666027
3,637103,3,2025-01,-8.095888961792,-3.1481483764648317,-8.095888961792
3,637103,3,2025-02,-7.632212066650396,-3.7473011322021534,-7.632212066650396
3,637103,3,2025-03,-2.8106917114257897,-1.8703298873901417,-2.8106917114257897
3,637103,3,2025-04,-3.060301605224609,-2.571199897766121,-3.060301605224609
3,637103,3,2025-05,-2.5457080688476594,-2.247436111450199,-2.5457080688476594
3,637103,3,2025-06,-3.2586777114868255,1.7780032958984293,-3.2586777114868255
3,637103,3,2025-07,-2.974699577331549,1.9392108154296892,-2.974699577331549
3,637103,3,2025-08,-3.7090660552978534,0.8031628341674804,-3.7090660552978534
3,637103,3,2025-09,-3.6423342285156366,0.44617987823485805,-3.6423342285156366
3,637103,3,2025-10,-4.7944194335937595,-1.539764083862309,-4.7944194335937595
3,637103,3,2025-11,-5.684122482299813,-3.0734857025146454,-5.684122482299813
3,637103,3,2025-12,-8.23489528656006,-4.618558227539069,-8.23489528656006
3,637103,3,2026-01,-7.334013748168957,-4.295570678710945,-7.334013748168957
3,637103,3,2026-02,-8.223880119323738,-4.723382133483881,-8.223880119323738
4,637104,0,2023-02,-5.329727531433093,-3.6454216651916624,-5.329727531433093
4,637104,0,2023-03,-6.360811355590812,-3.063195976257333,-6.360811355590812
4,637104,0,2023-04,-4.8718371124267605,-2.293184169769283,-4.8718371124267605
4,637104,0,2023-05,-4.28293048858643,-0.9615621566772461,-4.28293048858643
4,637104,0,2023-06,-4.330789566040039,0.4066021041870158,-4.330789566040039
4,637104,0,2023-07,-1.8464438171386774,0.9594460830688476,-1.8464438171386774
4,637104,0,2023-08,-5.080680488586438,0.13153699493408055,-5.080680488586438
4,637104,0,2023-09,-3.3153009948730414,4.441988403320323,-3.3153009948730414
4,637104,0,2023-10,-7.620408981323237,-0.3313312225341747,-7.620408981323237
4,637104,0,2023-11,-6.055409545898428,-3.269090728759778,-6.055409545898428
4,637104,0,2023-12,-7.290246887207033,-5.2446417846679765,-7.290246887207033
4,637104,0,2024-01,-7.593165214538573,-3.3177384796142633,-7.593165214538573
4,637104,0,2024-03,-2.581260833740231,-2.8531332397461,-2.8531332397461
4,637104,0,2024-04,-1.3654889678955158,-4.518031051635745,-4.518031051635745
4,637104,0,2024-05,-2.3904839935302675,-0.6973144836425718,-2.3904839935302675
4,637104,0,2024-07,-10.129784675598145,2.771564582824709,-10.129784675598145
4,637104,0,2024-08,-5.275338699340821,0.8830982513427728,-5.275338699340821
4,637104,0,2024-09,-3.3347741699218716,1.6315854034423865,-3.3347741699218716
4,637104,0,2024-10,-3.5599448547363295,-0.38110218811036134,-3.5599448547363295
4,637104,0,2024-11,-8.213014694213854,-4.032836006164544,-8.213014694213854
4,637104,0,2024-12,-8.379672317504884,-2.0288301696777467,-8.379672317504884
4,637104,0,2025-01,-8.039581542968747,-3.1016054687499945,-8.039581542968747
4,637104,0,2025-02,-7.597699310302744,-3.6970414428710967,-7.597699310302744
4,637104,0,2025-03,-2.7762988586425763,-1.821105827331536,-2.7762988586425763
4,637104,0,2025-04,-3.0632889251708946,-2.570718666076658,-3.0632889251708946
4,637104,0,2025-05,-2.4857696838379013,-2.1845201416015527,-2.4857696838379013
4,637104,0,2025-06,-3.210393440246577,1.764181358337396,-3.210393440246577
4,637104,0,2025-07,-2.911535827636726,1.9959898757934553,-2.911535827636726
4,637104,0,2025-08,-3.713699447631825,0.7821687545776399,-3.713699447631825
4,637104,0,2025-09,-3.59931979370117,0.4209999923706107,-3.59931979370117
4,637104,0,2025-10,-4.764190277099601,-1.5278132019043085,-4.764190277099601
4,637104,0,2025-11,-5.633902389526355,-3.014073143005376,-5.633902389526355
4,637104,0,2025-12,-8.183803993225098,-4.599484718322756,-8.183803993225098
4,637104,0,2026-01,-7.285020324707034,-4.268590904235836,-7.285020324707034
4,637104,0,2026-02,-8.240290222167971,-4.7020546188354615,-8.240290222167971
4,637104,1,2023-02,-3.238634372711175,-1.9813116302490243,-3.238634372711175
4,637104,1,2023-03,-4.363803894042974,-2.0868889083862285,-4.363803894042974
4,637104,1,2023-04,-3.8293919754028423,-1.2426055488586485,-3.8293919754028423
4,637104,1,2023-05,-3.3597527389526363,0.05315896224975347,-3.3597527389526363
4,637104,1,2023-06,-3.5858513031005828,0.7595656433105518,-3.5858513031005828
4,637104,1,2023-07,-1.2774842529296961,1.5584367218017547,-1.2774842529296961
4,637104,1,2023-08,-4.206252319335931,0.6250778350830046,-4.206252319335931
4,637104,1,2023-09,-2.785015609741208,4.882861175537101,-2.785015609741208
4,637104,1,2023-10,-6.1362116394043085,-0.32411782073974393,-6.1362116394043085
4,637104,1,2023-11,-4.3523082809448255,-1.74166113281251,-4.3523082809448255
4,637104,1,2023-12,-5.0451333847045845,-3.0157207946777334,-5.0451333847045845
4,637104,1,2024-01,-5.594521186828615,-1.6066025085449098,-5.594521186828615
4,637104,1,2024-03,-1.1993457641601424,-1.6864809265136813,-1.6864809265136813
4,637104,1,2024-04,-0.4276435089111317,-3.2587891082763747,-3.2587891082763747
4,637104,1,2024-05,-1.6427806472778315,-0.24517544555664017,-1.6427806472778315
4,637104,1,2024-07,-9.791027282714836,3.100840591430668,-9.791027282714836
4,637104,1,2024-08,-4.5124111328125025,1.3343885421753043,-4.5124111328125025
4,637104,1,2024-09,-3.0410305328369134,1.8462541656494125,-3.0410305328369134
4,637104,1,2024-10,-3.2257043914794963,0.07591792297364464,-3.2257043914794963
4,637104,1,2024-11,-6.269709487915037,-2.0914502334594687,-6.269709487915037
4,637104,1,2024-12,-6.641995315551753,-0.4399868164062468,-6.641995315551753
4,637104,1,2025-01,-5.224246177673336,-1.639546401977526,-5.224246177673336
4,637104,1,2025-02,-5.688844558715829,-2.3926517639160068,-5.688844558715829
4,637104,1,2025-03,-1.7136394500732308,-0.844502403259284,-1.7136394500732308
4,637104,1,2025-04,-2.0285116806030317,-1.5721110229492155,-2.0285116806030317
4,637104,1,2025-05,-2.0946363525390552,-1.424308891296377,-2.0946363525390552
4,637104,1,2025-06,-2.70787355804444,2.0146813583373984,-2.70787355804444
4,637104,1,2025-07,-2.397292304992675,2.4280556106567417,-2.397292304992675
4,637104,1,2025-08,-3.1468069763183735,1.3566763763427758,-3.1468069763183735
4,637104,1,2025-09,-2.77765466308594,1.1066218719482492,-2.77765466308594
4,637104,1,2025-10,-3.8323212585449085,-0.43314302062987053,-3.8323212585449085
4,637104,1,2025-11,-4.1937516784668105,-1.7097478027343698,-4.1937516784668105
4,637104,1,2025-12,-5.987918037414545,-2.6788309326171884,-5.987918037414545
4,637104,1,2026-01,-5.348299499511711,-2.304830261230464,-5.348299499511711
4,637104,1,2026-02,89.47239513397217,83.0144034576416,83.0144034576416
4,637104,2,2023-02,-5.425530429840094,-3.6804761314392067,-5.425530429840094
4,637104,2,2023-03,-6.394152992248536,-3.1205617942810164,-6.394152992248536
4,637104,2,2023-04,-4.898171417236327,-2.323835208892824,-4.898171417236327
4,637104,2,2023-05,-4.291617042541503,-0.9855277938842733,-4.291617042541503
4,637104,2,2023-06,-4.401500106811511,0.39269359588622876,-4.401500106811511
4,637104,2,2023-07,-1.8595355911254927,0.9733984832763625,-1.8595355911254927
4,637104,2,2023-08,-5.21158047485352,0.04230389404297341,-5.21158047485352
4,637104,2,2023-09,-3.3474319152832095,4.4040084686279215,-3.3474319152832095
4,637104,2,2023-10,-7.765011383056645,-0.29537643051148166,-7.765011383056645
4,637104,2,2023-11,-6.118927391052239,-3.32606907653809,-6.118927391052239
4,637104,2,2023-12,-7.375518241882318,-5.2986472854614135,-7.375518241882318
4,637104,2,2024-01,-7.60056313323976,-3.31948829650878,-7.60056313323976
4,637104,2,2024-03,-2.668115951538084,-2.9342470169067383,-2.9342470169067383
4,637104,2,2024-04,-1.4364188690185529,-4.607578308105474,-4.607578308105474
4,637104,2,2024-05,-2.381723571777343,-0.7249824295044078,-2.381723571777343
4,637104,2,2024-07,-10.12121233367921,2.8256165542602503,-10.12121233367921
4,637104,2,2024-08,-5.29138519287109,0.9058662643432598,-5.29138519287109
4,637104,2,2024-09,-3.284145957946791,1.6821161041259813,-3.284145957946791
4,637104,2,2024-10,-3.593916763305657,-0.4292926483154247,-3.593916763305657
4,637104,2,2024-11,-8.245890823364249,-4.0291302185058555,-8.245890823364249
4,637104,2,2024-12,-8.411483306884776,-2.0215279693603634,-8.411483306884776
4,637104,2,2025-01,-8.110584739685052,-3.168462341308583,-8.110584739685052
4,637104,2,2025-02,-7.654868041992188,-3.759406784057603,-7.654868041992188
4,637104,2,2025-03,-2.834772247314447,-1.8857099151611294,-2.834772247314447
4,637104,2,2025-04,-3.0839262924194344,-2.5960226287841834,-3.0839262924194344
4,637104,2,2025-05,-2.517488754272449,-2.2193279190063464,-2.517488754272449
4,637104,2,2025-06,-3.309164909362792,1.7576508712768657,-3.309164909362792
4,637104,2,2025-07,-2.994391471862798,1.8957629470825168,-2.994391471862798
4,637104,2,2025-08,-3.7298274993896428,0.7813062591552722,-3.7298274993896428
4,637104,2,2025-09,-3.6754604339599553,0.43683280944824787,-3.6754604339599553
4,637104,2,2025-10,-4.805910324096686,-1.5457731018066454,-4.805910324096686
4,637104,2,2025-11,-5.729134292602538,-3.0604430847167947,-5.729134292602538
4,637104,2,2025-12,-8.193518013000485,-4.614903556823734,-8.193518013000485
4,637104,2,2026-01,-7.337196792602526,-4.309887016296386,-7.337196792602526
4,637104,2,2026-02,-8.270772727966317,-4.754826362609862,-8.270772727966317
4,637104,3,2023-02,-5.314665679931636,-3.6390291061401427,-5.314665679931636
4,637104,3,2023-03,-6.328103843688979,-3.04787831115722,-6.328103843688979
4,637104,3,2023-04,-4.833963005065911,-2.2481119537353536,-4.833963005065911
4,637104,3,2023-05,-4.255431320190439,-1.002197006225586,-4.255431320190439
4,637104,3,2023-06,-4.33367140197754,0.41725754547118754,-4.33367140197754
4,637104,3,2023-07,-1.79978496551513,0.9906475639343242,-1.79978496551513
4,637104,3,2023-08,-5.134519981384273,0.09183818054199833,-5.134519981384273
4,637104,3,2023-09,-3.34757226562499,4.4020094528198115,-3.34757226562499
4,637104,3,2023-10,-7.75525547790528,-0.3209824981689451,-7.75525547790528
4,637104,3,2023-11,-6.111044197082521,-3.3028065490722724,-6.111044197082521
4,637104,3,2023-12,-7.341810821533201,-5.267017620086676,-7.341810821533201
4,637104,3,2024-01,-7.606311897277834,-3.325149398803717,-7.606311897277834
4,637104,3,2024-03,-2.6125142059326265,-2.9067944717407244,-2.9067944717407244
4,637104,3,2024-04,-1.3990337219238143,-4.562673828125014,-4.562673828125014
4,637104,3,2024-05,-2.3852893447875942,-0.7221063461303743,-2.3852893447875942
4,637104,3,2024-07,-10.1098980102539,2.8260277709960917,-10.1098980102539
4,637104,3,2024-08,-5.2874288482666,0.9002563781738218,-5.2874288482666
4,637104,3,2024-09,-3.2403292999267563,1.732878860473619,-3.2403292999267563
4,637104,3,2024-10,-3.567931259155273,-0.39171066284180256,-3.567931259155273
4,637104,3,2024-11,-8.240241134643554,-4.037236373901365,-8.240241134643554
4,637104,3,2024-12,-8.396581390380845,-2.0360159454345705,-8.396581390380845
4,637104,3,2025-01,-8.065759796142586,-3.071904953002928,-8.065759796142586
4,637104,3,2025-02,-7.623334442138685,-3.7214062347412096,-7.623334442138685
4,637104,3,2025-03,-2.785404769897468,-1.853813102722171,-2.785404769897468
4,637104,3,2025-04,-3.0684372100830046,-2.5945896301269613,-3.0684372100830046
4,637104,3,2025-05,-2.561029296875006,-2.197044242858894,-2.561029296875006
4,637104,3,2025-06,-3.2733536376953225,1.796823600769045,-3.2733536376953225
4,637104,3,2025-07,-2.9576521453857367,1.9875696945190526,-2.9576521453857367
4,637104,3,2025-08,-3.7261951446533317,0.7778013305664047,-3.7261951446533317
