site,inlet,month,split_id,holdout_start,holdout_end,buffer_start,buffer_end,basis_training_sites,basis_train_observations,score_site_holdout_observations,basis_family,class_mode,allocation,split_step,split_mode,geometry,target_regions,actual_regions,heldout_cv_nrmse,heldout_cv_rmse,heldout_cv_bias,heldout_cv_corr
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,count,row_column,250,250,0.027178097341182986,1.8485902222129731e-09,-1.004302000335991e-10,0.9988726241166934
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,count,lat_lon_metres,250,250,0.02640124754121285,1.7957507270001568e-09,4.2991422472039624e-11,0.9989302382708735
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,balanced,row_column,250,250,0.05942875752071962,4.042204231294658e-09,-2.803876906862393e-09,0.9974118088714347
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,balanced,lat_lon_metres,250,250,0.03523789805504889,2.3967988994282386e-09,-8.621476610422481e-10,0.9986523638914138
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,count,row_column,250,250,0.038248956424038534,2.601604003683727e-09,-1.4684625851619003e-09,0.9984696022475841
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,count,lat_lon_metres,250,250,0.037937250964734257,2.5804025318865403e-09,-1.6101538032913707e-09,0.9986632628428005
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,balanced,row_column,250,250,0.033854958352169284,2.3027345953468967e-09,-1.2438374207256516e-09,0.9987561633225723
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,balanced,lat_lon_metres,250,250,0.03647983530273203,2.481272548331919e-09,-1.5833165059278283e-09,0.99878574188063
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,count,row_column,250,250,0.024905363843217836,1.694004238165151e-09,-4.10534365362642e-10,0.9991342386890925
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,count,lat_lon_metres,250,250,0.02616016784704385,1.779353053541993e-09,-8.291615772035948e-10,0.9992374708807792
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,balanced,row_column,250,250,0.17544978729636918,1.1933681641280654e-08,-1.0029939563184896e-08,0.9923778809705269
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,balanced,lat_lon_metres,250,250,0.04027346753921306,2.7393064854024206e-09,-2.016802187946467e-09,0.9991485514202131
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,count,row_column,250,250,0.025431018475629976,1.729758029224895e-09,-7.313945039638838e-10,0.9991873353553592
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,count,lat_lon_metres,250,250,0.025434055260341027,1.7299645841743951e-09,-2.169698023065178e-10,0.999022150387437
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,balanced,row_column,250,250,0.038946410206018536,2.649043168597601e-09,-1.850712223251627e-09,0.9988359185488007
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,balanced,lat_lon_metres,250,250,0.025757172744247894,1.7519422750288311e-09,-1.04626981868331e-09,0.9993764562497393
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,count,row_column,250,250,0.03261774206649948,2.2185820551693985e-09,-2.426015857959921e-10,0.9985579782727698
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,count,lat_lon_metres,250,250,0.036441834875697326,2.478687848712427e-09,-8.344067257972642e-10,0.99869110053404
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,balanced,row_column,250,250,0.10407765450461712,7.079117130710839e-09,-5.199340144105406e-09,0.9946642541845205
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,balanced,lat_lon_metres,250,250,0.10587555883315254,7.201406352082077e-09,-5.308003954871122e-09,0.9945924309673119
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,count,row_column,250,250,0.03728761878990286,2.5362160801510635e-09,-1.1006495487844961e-09,0.998737010109326
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,count,lat_lon_metres,250,250,0.03119371085392683,2.1217228033004706e-09,-7.607882472370071e-10,0.9988751872565588
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,balanced,row_column,250,250,0.034769724991775774,2.364954869428436e-09,-1.5206437677628136e-09,0.9989838815665699
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,balanced,lat_lon_metres,250,250,0.02639230557094639,1.7951425152260068e-09,-9.217003642787314e-10,0.9992733251661758
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,bucketbasisfunction,land_sea,legacy,bucketbasisfunction,legacy,row_column,250,250,0.02043242741486084,1.3897656285877432e-09,-1.491648353127973e-11,0.9994088877747396
TAC,185m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,quadtreebasisfunction,no_mask,legacy,quadtreebasisfunction,legacy,row_column,250,253,0.07628010675556422,5.188393349523561e-09,-2.060977311933806e-09,0.9944460312699664
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,count,row_column,250,250,0.24812656644607956,2.8670311083115093e-09,1.9927771219805014e-09,0.9412133410558603
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,count,lat_lon_metres,250,250,0.25034479535664345,2.892662105358835e-09,2.0496883229057392e-09,0.9405190069125329
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,balanced,row_column,250,250,0.20809049788518635,2.4044258513951076e-09,-1.174015124809542e-09,0.9189676968602538
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,balanced,lat_lon_metres,250,250,0.12191695843770817,1.4087153885941884e-09,-3.994857243878562e-10,0.9686150266107605
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,count,row_column,250,250,0.20580733839392115,2.3780446001633235e-09,-4.61482102578695e-10,0.8939149543126956
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,count,lat_lon_metres,250,250,0.25479267807775857,2.944056110886774e-09,-8.386442447484429e-10,0.8460916942158113
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,balanced,row_column,250,250,0.1404552306965242,1.6229197925064306e-09,-4.8599367034923e-10,0.9560821805668277
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,balanced,lat_lon_metres,250,250,0.19642751049078025,2.269663386599248e-09,-9.312436661201203e-10,0.9173490944971449
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,count,row_column,250,250,0.20317765789685235,2.3476593983769814e-09,1.7668723686550806e-09,0.9742567122525024
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,count,lat_lon_metres,250,250,0.20256730947001034,2.3406069978552287e-09,1.64486042155391e-09,0.9652901676220422
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,balanced,row_column,250,250,0.24722609277167365,2.8566263940009264e-09,-1.6996051350180603e-09,0.9081218244257938
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,balanced,lat_lon_metres,250,250,0.24754211653501906,2.8602779576905965e-09,-1.6621529650674547e-09,0.902823955598369
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,count,row_column,250,250,0.13591784651807598,1.5704916233817091e-09,-1.2604264001526744e-10,0.954577791655988
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,count,lat_lon_metres,250,250,0.20979548391918634,2.4241264746243294e-09,1.8636418624941406e-09,0.9653287760811063
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,balanced,row_column,250,250,0.16374086368006363,1.8919785841414644e-09,-8.666754622968806e-10,0.9487287772520602
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,balanced,lat_lon_metres,250,250,0.14764685082055568,1.7060168945623604e-09,1.021325867770211e-09,0.9648523575876976
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,count,row_column,250,250,0.2765896225341323,3.1959135347718616e-09,2.536499977860063e-09,0.9711511457659582
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,count,lat_lon_metres,250,250,0.2423825028544804,2.8006601056369e-09,2.088527624413681e-09,0.9637527262634225
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,balanced,row_column,250,250,0.12839819504373753,1.4836042134224299e-09,1.1889929502870538e-10,0.9599490373201583
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,balanced,lat_lon_metres,250,250,0.1284614220250768,1.4843347830062543e-09,9.284102617934674e-11,0.9597094702121501
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,count,row_column,250,250,0.16019120343071153,1.850963280925068e-09,3.83114248376178e-10,0.9396190397493368
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,count,lat_lon_metres,250,250,0.17287347353693108,1.9975032642865114e-09,1.080922379377847e-09,0.950832351389857
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,balanced,row_column,250,250,0.14252552593457787,1.646841458517067e-09,-4.785334503615143e-10,0.9532174722369857
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,balanced,lat_lon_metres,250,250,0.15421416659926895,1.7819003394725918e-09,1.3353248528088816e-09,0.9742297828529952
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,bucketbasisfunction,land_sea,legacy,bucketbasisfunction,legacy,row_column,250,250,0.43265205975669324,4.999170109690963e-09,4.328726819086297e-09,0.9750467906241495
MHD,10m,January,january_06_12,2019-01-06,2019-01-12,2019-01-04,2019-01-14,"TAC,MHD",960,168,quadtreebasisfunction,no_mask,legacy,quadtreebasisfunction,legacy,row_column,250,253,0.4688822333524457,5.417799344949096e-09,4.573412823727616e-09,0.9492146021339156
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,count,row_column,250,250,0.06462842575424334,2.6790277989711657e-09,-8.127180761484442e-10,0.9845767449734999
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,count,lat_lon_metres,250,250,0.06303569740184368,2.61300478382743e-09,-6.248354816831993e-10,0.9845606485223831
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,balanced,row_column,250,250,0.10193781391908067,4.225605591787701e-09,-1.3163412255371452e-09,0.9586852180054228
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,balanced,lat_lon_metres,250,250,0.10102271566012454,4.18767222661715e-09,-1.0802961986144538e-09,0.9582038555064317
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,count,row_column,250,250,0.10520540515164434,4.361056326438123e-09,-4.888503921686792e-10,0.9507284438010694
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,count,lat_lon_metres,250,250,0.10049644983099788,4.165857045921891e-09,-9.686550053382515e-10,0.9571561036360837
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,balanced,row_column,250,250,0.07011595808703676,2.906501259692765e-09,-8.077048353995898e-10,0.9805105421361638
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,balanced,lat_lon_metres,250,250,0.05542879400440939,2.2976775044146765e-09,-2.798042971385862e-10,0.9869433896135081
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,count,row_column,250,250,0.05695370271909093,2.3608892071576756e-09,-3.176605621354465e-10,0.9859120408062927
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,count,lat_lon_metres,250,250,0.05608647278380838,2.324940116991738e-09,-7.469695328350776e-10,0.9878044052995169
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,balanced,row_column,250,250,0.06647199224333258,2.755448751762167e-09,-1.0517920978919277e-09,0.9832189736129701
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,balanced,lat_lon_metres,250,250,0.0669923435028302,2.7770187571143745e-09,-1.066008771333645e-09,0.9829865156706741
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,count,row_column,250,250,0.04276896395780063,1.7728923772929864e-09,1.3047568937521599e-10,0.9919513878514566
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,count,lat_lon_metres,250,250,0.06634758765444673,2.7502918359305464e-09,-3.805731652334231e-10,0.9809054823643707
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,balanced,row_column,250,250,0.06620698102892365,2.7444633006676225e-09,-3.063768270817125e-10,0.9810041234439731
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,balanced,lat_lon_metres,250,250,0.07264915300811065,3.011509226923406e-09,-9.059459577090376e-10,0.979172719998999
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,count,row_column,250,250,0.09622474056706667,3.988782829218679e-09,-1.638965631439397e-09,0.9655394639661483
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,count,lat_lon_metres,250,250,0.08747044710866103,3.6258930440860076e-09,-1.4842148080281848e-09,0.9717210834830439
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,balanced,row_column,250,250,0.1128041025700673,4.676043445222909e-09,-2.2024165746172078e-09,0.9567816746103041
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,balanced,lat_lon_metres,250,250,0.14271394602517024,5.9158895523182136e-09,-3.9496025959425224e-09,0.9510680679005719
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,count,row_column,250,250,0.10196254581093832,4.226630797415636e-09,-1.1770126955934446e-09,0.9569501467014226
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,count,lat_lon_metres,250,250,0.10879349598109131,4.509792659795134e-09,-2.1253579575159107e-09,0.9600961478215677
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,balanced,row_column,250,250,0.07351616272777448,3.047449188540142e-09,-6.268399237647091e-10,0.977493595210233
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,balanced,lat_lon_metres,250,250,0.07364257909872236,3.052689498327391e-09,-4.972308064401838e-10,0.9767323548495622
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,bucketbasisfunction,land_sea,legacy,bucketbasisfunction,legacy,row_column,250,251,0.06283029435864136,2.6044902570335267e-09,-2.1527965682020387e-10,0.9825723579994072
TAC,185m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,quadtreebasisfunction,no_mask,legacy,quadtreebasisfunction,legacy,row_column,250,250,0.12997552921803113,5.3878467856418725e-09,-1.9341641905381775e-09,0.9329533640227606
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,count,row_column,250,250,0.10801975385631275,5.649195181875873e-10,-1.5668784411282312e-10,0.9738333148309664
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,count,lat_lon_metres,250,250,0.10071083241482923,5.266954690503701e-10,1.849093515573807e-11,0.9750154118066364
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,balanced,row_column,250,250,0.22080869185606045,1.1547808188943326e-09,-2.415900424842556e-10,0.8876829865436642
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,balanced,lat_lon_metres,250,250,0.22230296870095242,1.1625955576353423e-09,-2.706578824238993e-10,0.8874813866938605
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,count,row_column,250,250,0.24587003446527378,1.2858461202535939e-09,1.6560181588756055e-10,0.849302959098004
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,count,lat_lon_metres,250,250,0.20247243407598434,1.0588862297966494e-09,2.4889422080076557e-10,0.9250544704765501
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,balanced,row_column,250,250,0.21776002481139156,1.1388369618079737e-09,2.043399123552663e-10,0.881091244926268
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,no_mask,single_class,inertial,balanced,lat_lon_metres,250,250,0.20796406855865926,1.0876062684494107e-09,2.4000105895523647e-10,0.8934812817359454
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,count,row_column,250,250,0.20565834881945125,1.0755478621149394e-09,5.157603030821723e-10,0.9185196637458165
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,count,lat_lon_metres,250,250,0.2453113616709529,1.2829243846031677e-09,5.495588324232198e-10,0.8716425518688902
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,balanced,row_column,250,250,0.20849082113187867,1.09036106837483e-09,-1.8839974750677665e-10,0.8920419819365187
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,axis_parallel,balanced,lat_lon_metres,250,250,0.21117036910090814,1.1043745140047674e-09,-2.2270046582855362e-10,0.8902571986283933
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,count,row_column,250,250,0.2114717863127276,1.1059508596267079e-09,8.2100438541174e-10,0.9496409342882606
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,count,lat_lon_metres,250,250,0.135688933588905,7.096232332504251e-10,1.8744705872956364e-10,0.9603040346255494
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,balanced,row_column,250,250,0.17960953725074083,9.393183156161611e-10,4.464119146229817e-10,0.9394984996290014
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,land_sea,weight,inertial,balanced,lat_lon_metres,250,250,0.13151759397907448,6.878080459494356e-10,1.5517270512444823e-10,0.9639263788629816
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,count,row_column,250,250,0.24481377340634464,1.2803221075875005e-09,5.579292923643156e-10,0.872859477393059
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,count,lat_lon_metres,250,250,0.21922222694828267,1.1464839568915227e-09,5.776442318026327e-10,0.9112835542891572
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,balanced,row_column,250,250,0.3219646246474534,1.6838040648678752e-09,-3.6970041946180257e-10,0.7193438499211492
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,axis_parallel,balanced,lat_lon_metres,250,250,0.324166355469325,1.6953186320712495e-09,-4.20978002670806e-10,0.7191975456786369
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,count,row_column,250,250,0.2097464479231627,1.0969277199050598e-09,7.134733169020426e-10,0.9357684924494567
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,count,lat_lon_metres,250,250,0.191143588527501,9.996388630845951e-10,-2.216384129217724e-11,0.9159761103228716
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,balanced,row_column,250,250,0.13929121349738688,7.284623636652505e-10,2.481533331401162e-10,0.957490889983492
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,region_constrained,selected_countries,weight,inertial,balanced,lat_lon_metres,250,250,0.11358596427032677,5.940295725337421e-10,7.50508800506913e-11,0.9689821152499885
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,bucketbasisfunction,land_sea,legacy,bucketbasisfunction,legacy,row_column,250,251,0.13047062858386924,6.823326475569789e-10,2.316238305355528e-10,0.9626457388666074
MHD,10m,January,january_13_19,2019-01-13,2019-01-19,2019-01-11,2019-01-21,"TAC,MHD",960,168,quadtreebasisfunction,no_mask,legacy,quadtreebasisfunction,legacy,row_column,250,250,0.12398059251110394,6.483911885149264e-10,2.1718163215144628e-10,0.9662442567392714
TAC,185m,January,january_20_26,2019-01-20,2019-01-26,2019-01-18,2019-01-28,"TAC,MHD",960,168,region_constrained,no_mask,single_class,axis_parallel,count,row_column,250,250,0.07919565992944869,5.5366134386794355e-09,-1.8832521318987065e-09,0.9857063039348903
